@RELATION test

@ATTRIBUTE livingroom_tempterature real
@ATTRIBUTE livingroom_humidity real
@ATTRIBUTE livingroom_luminance real
@ATTRIBUTE study_tempterature real
@ATTRIBUTE study_humidity real
@ATTRIBUTE study_luminance real
@ATTRIBUTE bedroom_tempterature real
@ATTRIBUTE bedroom_humidity real
@ATTRIBUTE bedroom_luminance real
@ATTRIBUTE kitchen_tempterature real
@ATTRIBUTE kitchen_humidity real
@ATTRIBUTE kitchen_luminance real
@ATTRIBUTE hallway_tempterature real
@ATTRIBUTE hallway_humidity real
@ATTRIBUTE hallway_luminance real
@ATTRIBUTE light_livingroom integer
@ATTRIBUTE audio_livingroom integer
@ATTRIBUTE current_watercoldfan_livingroom real
@ATTRIBUTE current_TV_livingroom real
@ATTRIBUTE current_lamp_livingroom real
@ATTRIBUTE current_xbox_livingroom real
@ATTRIBUTE current_AC_livingroom real
@ATTRIBUTE people_livingroom integer
@ATTRIBUTE light_study integer
@ATTRIBUTE current_lamp_study real
@ATTRIBUTE current_NB_study real
@ATTRIBUTE people_study integer
@ATTRIBUTE light_bedroom integer
@ATTRIBUTE current_lamp_bedroom real
@ATTRIBUTE current_PC_bedroom real
@ATTRIBUTE current_AC_bedroom real
@ATTRIBUTE current_nightlamp_bedroom real
@ATTRIBUTE people_bedroom integer
@ATTRIBUTE light_kitchen integer
@ATTRIBUTE current_microwave_kitchen real
@ATTRIBUTE people_kitchen integer
@ATTRIBUTE light_hallway integer
@ATTRIBUTE switch_door_hallway integer
@ATTRIBUTE people_hallway integer
@ATTRIBUTE class {PlayingKinect,Reading,WatchingTV}

@DATA
20.9,61.9,231.0,22.1,54.4,37.8,21.0,59.2,45.0,23.7,50.3,19.4,23.8,51.9,36.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,231.0,22.1,54.4,39.9,21.0,59.2,45.0,23.7,50.3,19.4,23.8,51.9,44.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.9,231.0,22.1,54.3,50.4,21.0,59.3,49.5,23.7,50.3,23.6,23.8,52.1,36.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,231.0,22.1,54.3,35.7,21.0,59.4,49.5,23.7,50.3,21.5,23.8,52.1,36.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,231.0,22.1,54.3,39.9,21.0,59.3,67.5,23.8,50.4,19.4,23.8,52.1,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,231.0,22.1,54.3,33.6,21.0,59.3,58.5,23.8,50.4,21.5,23.8,51.9,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,231.0,22.1,54.3,48.3,21.0,59.3,54.0,23.8,50.4,21.5,23.8,52.0,46.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,228.9,22.1,54.3,42.0,21.0,59.3,49.5,23.7,50.3,19.4,23.8,51.9,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
21.0,61.8,226.8,22.1,54.3,39.9,21.0,59.3,40.5,23.7,50.3,19.4,23.8,51.9,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,226.8,22.1,54.3,39.9,21.0,59.4,45.0,23.7,50.3,23.6,23.8,51.8,34.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,226.8,22.0,54.3,35.7,21.0,59.4,49.5,23.7,50.4,19.4,23.8,51.8,36.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,226.8,22.0,54.3,44.1,21.1,59.4,49.5,23.7,50.5,19.4,23.8,51.8,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,226.8,22.0,54.3,39.9,21.1,59.4,54.0,23.7,50.5,19.4,23.8,51.8,36.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,226.8,22.0,54.4,37.8,21.1,59.3,45.0,23.7,50.5,21.5,23.8,51.7,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,231.0,22.0,54.4,35.7,21.1,59.4,49.5,23.6,50.5,25.8,23.8,51.8,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,231.0,22.0,54.4,39.9,21.1,59.4,40.5,23.7,50.5,30.1,23.8,51.7,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,233.1,22.0,54.4,39.9,21.1,59.4,40.5,23.7,50.5,38.7,23.8,51.7,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,233.1,22.0,54.4,42.0,21.1,59.4,49.5,23.7,50.5,23.6,23.8,51.7,34.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,233.1,22.0,54.4,42.0,21.0,59.4,54.0,23.7,50.5,23.6,23.8,51.9,34.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,233.1,22.0,54.4,44.1,21.0,59.4,40.5,23.7,50.5,23.6,23.8,51.9,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,233.1,22.0,54.4,39.9,21.0,59.4,49.5,23.7,50.5,23.6,23.8,51.9,32.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,233.1,22.0,54.4,35.7,21.0,59.4,58.5,23.7,50.5,21.5,23.8,51.9,30.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,61.8,98.7,22.0,54.4,35.7,21.1,59.4,40.5,23.7,50.5,10.8,23.8,52.0,18.0,1,0,0.1,0.0,1.0,0.1,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,Reading
20.9,62.2,142.8,21.8,55.4,8.4,21.1,59.2,4.5,23.6,51.2,21.5,23.8,52.4,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.2,144.9,21.8,55.4,4.2,21.1,59.3,22.5,23.6,51.1,19.4,23.8,52.3,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.1,149.1,21.9,55.3,6.3,21.2,59.4,18.0,23.6,51.0,10.8,23.8,52.6,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.1,149.1,21.9,55.3,4.2,21.1,59.5,9.0,23.6,50.9,15.1,23.8,52.5,32.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.1,149.1,21.9,55.2,6.3,21.1,59.5,13.5,23.6,50.9,17.2,23.9,52.5,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.2,149.1,21.9,55.2,4.2,21.2,59.4,9.0,23.6,51.0,12.9,23.8,52.4,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.2,149.1,21.9,55.2,4.2,21.2,59.3,0.0,23.6,50.9,19.4,23.8,52.4,28.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.3,144.9,21.9,55.2,10.5,21.2,59.4,9.0,23.6,51.0,12.9,23.8,52.4,36.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.2,153.3,21.9,55.2,8.4,21.1,59.5,0.0,23.6,50.9,17.2,23.8,52.5,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.4,138.6,21.9,55.2,12.6,21.1,59.5,9.0,23.7,50.9,12.9,23.8,52.5,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.3,149.1,21.9,55.1,8.4,21.2,59.4,4.5,23.6,50.9,12.9,23.8,52.5,22.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.3,147.0,21.9,55.2,12.6,21.1,59.4,4.5,23.6,51.0,19.4,23.8,52.5,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.4,149.1,21.9,55.1,8.4,21.2,59.4,0.0,23.6,51.0,15.1,23.8,52.5,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.3,149.1,21.9,55.1,8.4,21.1,59.6,18.0,23.5,51.1,19.4,23.8,52.7,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.4,149.1,21.9,55.2,4.2,21.1,59.6,13.5,23.5,51.3,12.9,23.8,52.5,28.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.4,147.0,21.9,55.2,4.2,21.1,59.7,36.0,23.6,51.3,15.1,23.8,52.5,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.4,147.0,21.9,55.3,4.2,21.1,59.8,13.5,23.6,51.2,12.9,23.8,52.8,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.4,147.0,21.9,55.2,8.4,21.1,59.7,36.0,23.6,51.2,25.8,23.8,52.5,30.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.4,142.8,21.9,55.2,4.2,21.1,59.7,9.0,23.6,51.3,23.6,23.8,52.5,30.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.4,149.1,21.9,55.2,4.2,21.1,59.7,13.5,23.6,51.4,12.9,23.8,52.5,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.4,144.9,21.9,55.2,12.6,21.1,59.8,4.5,23.5,51.4,12.9,23.8,52.6,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.5,138.6,21.9,55.3,10.5,21.1,59.8,9.0,23.6,51.4,19.4,23.8,52.5,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.5,144.9,21.9,55.3,6.3,21.1,59.8,18.0,23.6,51.4,17.2,23.8,52.7,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.5,144.9,21.9,55.4,21.0,21.1,59.9,4.5,23.5,51.5,30.1,23.8,52.8,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.7,144.9,21.9,55.4,8.4,21.1,59.8,22.5,23.5,51.5,12.9,23.8,52.7,40.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.6,144.9,21.9,55.4,4.2,21.2,59.8,22.5,23.6,51.5,12.9,23.8,52.7,40.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.6,144.9,21.9,55.4,4.2,21.1,60.0,4.5,23.5,51.7,15.1,23.8,52.6,28.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.8,62.6,144.9,21.9,55.4,4.2,21.1,60.1,9.0,23.5,51.8,17.2,23.8,52.8,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.6,142.8,21.9,55.4,4.2,21.1,60.1,27.0,23.5,51.9,15.1,23.8,52.8,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.6,144.9,21.9,55.4,6.3,21.1,60.1,4.5,23.5,51.8,21.5,23.9,52.8,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.6,147.0,21.9,55.4,6.3,21.1,60.1,13.5,23.5,51.9,17.2,23.9,52.8,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.7,149.1,21.9,55.4,4.2,21.1,60.3,18.0,23.4,52.1,15.1,23.8,52.8,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.8,142.8,21.9,55.4,8.4,21.1,60.3,4.5,23.6,51.8,12.9,23.9,52.7,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.0,142.8,21.9,55.5,6.3,21.1,60.2,9.0,23.6,51.7,17.2,23.9,52.7,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.8,142.8,21.9,55.5,4.2,21.1,60.3,13.5,23.6,51.8,12.9,23.9,52.7,28.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.8,147.0,21.9,55.5,4.2,21.0,60.5,9.0,23.5,52.0,15.1,23.9,52.7,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.8,142.8,21.9,55.5,4.2,21.1,60.5,4.5,23.4,52.2,19.4,23.9,52.8,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.8,149.1,21.9,55.5,4.2,21.1,60.5,9.0,23.4,52.2,15.1,23.9,52.8,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.8,149.1,21.9,55.5,6.3,21.1,60.4,9.0,23.5,52.3,15.1,23.9,53.0,36.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.8,149.1,21.9,55.6,4.2,21.1,60.4,9.0,23.5,52.2,21.5,23.9,53.0,36.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.9,144.9,22.0,55.6,8.4,21.1,60.4,4.5,23.5,52.0,15.1,23.9,53.0,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.9,151.2,21.9,55.6,6.3,21.1,60.6,9.0,23.5,52.1,15.1,23.8,53.0,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.9,151.2,21.9,55.6,4.2,21.1,60.5,13.5,23.5,52.3,12.9,23.8,53.1,32.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,62.9,142.8,21.9,55.6,4.2,21.1,60.5,13.5,23.4,52.4,15.1,23.8,53.0,32.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.0,147.0,21.9,55.6,4.2,21.1,60.5,0.0,23.4,52.5,10.8,23.8,53.0,32.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.0,151.2,22.0,55.7,16.8,21.1,60.7,4.5,23.5,52.4,25.8,23.9,53.0,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.0,144.9,21.9,55.8,8.4,21.1,60.6,0.0,23.5,52.1,17.2,23.9,53.0,28.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.1,147.0,21.9,55.9,6.3,21.1,60.5,9.0,23.6,51.9,15.1,23.8,53.1,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.1,142.8,21.9,55.8,16.8,21.1,60.4,9.0,23.7,51.7,15.1,23.8,53.3,32.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.1,144.9,21.9,55.7,6.3,21.1,60.4,4.5,23.7,51.5,17.2,23.8,53.2,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.1,147.0,22.0,55.7,8.4,21.1,60.5,4.5,23.8,51.3,12.9,23.8,53.1,28.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.1,151.2,21.9,55.7,18.9,21.1,60.4,9.0,23.8,51.3,17.2,23.8,53.3,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.1,147.0,22.0,55.7,12.6,21.1,60.5,4.5,23.9,51.2,12.9,23.8,53.4,30.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.0,149.1,22.0,55.6,10.5,21.1,60.4,4.5,23.8,51.3,15.1,23.8,53.3,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.0,142.8,22.0,55.6,4.2,21.1,60.4,4.5,23.8,51.1,12.9,23.8,53.3,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.0,142.8,22.0,55.6,12.6,21.1,60.4,9.0,23.8,51.1,19.4,23.8,53.3,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.0,142.8,22.0,55.6,4.2,21.1,60.4,4.5,23.8,51.1,15.1,23.8,53.3,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.0,142.8,22.0,55.6,6.3,21.1,60.3,4.5,23.9,51.1,15.1,23.7,53.3,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.0,142.8,22.0,55.6,6.3,21.1,60.4,4.5,23.9,51.0,15.1,23.8,53.2,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.2,142.8,22.0,55.6,8.4,21.1,60.3,9.0,23.9,51.0,12.9,23.8,53.1,22.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.4,142.8,22.0,55.6,6.3,21.1,60.3,4.5,23.9,51.0,15.1,23.8,53.1,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.7,142.8,21.9,55.6,6.3,21.1,60.2,0.0,23.9,50.9,12.9,23.8,53.0,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.9,142.8,21.9,55.6,4.2,21.1,60.2,9.0,23.9,50.9,17.2,23.8,53.0,30.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.7,142.8,21.9,55.6,8.4,21.1,60.2,27.0,23.9,50.9,17.2,23.8,53.0,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.8,147.0,21.9,55.7,8.4,21.1,60.1,4.5,23.9,50.9,17.2,23.8,53.0,32.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
20.9,63.9,147.0,21.9,55.6,8.4,21.1,60.2,13.5,23.9,50.8,23.6,23.9,53.0,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,1,0,WatchingTV
21.0,64.0,147.0,21.9,55.7,4.2,21.0,60.2,0.0,23.9,50.7,12.9,23.7,53.3,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.0,63.9,147.0,21.9,55.7,4.2,21.1,60.2,18.0,23.9,50.7,15.1,23.7,53.4,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.7,153.3,21.9,55.7,8.4,21.1,60.1,9.0,23.9,50.7,15.1,23.8,53.4,22.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.9,63.8,153.3,21.9,55.6,16.8,21.0,60.0,9.0,23.9,50.9,21.5,23.8,53.4,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.0,63.8,153.3,21.9,55.6,4.2,21.0,60.0,18.0,23.9,50.9,12.9,23.7,53.3,26.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.0,63.7,153.3,21.9,55.6,4.2,21.0,60.0,0.0,23.9,50.8,17.2,23.7,53.3,24.0,1,0,0.1,1.0,0.1,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
